file_name,size,dex_count,permissions,label
BenignC9DC478D5ED2507315D6C479D9737815DCC8BE23F28866BA2F98EE915CD9F60F.apk,2024089,1947880,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'com.eummaagency.eummaagencyapp.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.WAKE_LOCK', 'android.permission.VIBRATE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'com.sec.android.provider.badge.permission.READ', 'com.sec.android.provider.badge.permission.WRITE', 'com.htc.launcher.permission.READ_SETTINGS', 'com.htc.launcher.permission.UPDATE_SHORTCUT', 'com.sonyericsson.home.permission.BROADCAST_BADGE', 'com.sonymobile.home.permission.PROVIDER_INSERT_BADGE', 'com.anddoes.launcher.permission.UPDATE_COUNT', 'com.majeur.launcher.permission.UPDATE_BADGE', 'com.huawei.android.launcher.permission.CHANGE_BADGE', 'com.huawei.android.launcher.permission.READ_SETTINGS', 'com.huawei.android.launcher.permission.WRITE_SETTINGS', 'android.permission.READ_APP_BADGE', 'com.oppo.launcher.permission.READ_SETTINGS', 'com.oppo.launcher.permission.WRITE_SETTINGS', 'me.everything.badger.permission.BADGE_COUNT_READ', 'me.everything.badger.permission.BADGE_COUNT_WRITE', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.FOREGROUND_SERVICE']",0
BenignCBA9EFE37F8CA6D455DA9C73FC1823FC8432FA3785F252D94A3D447652302A2E.apk,1465538,3280080,"['android.permission.INTERNET', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.CAMERA', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.FOREGROUND_SERVICE']",0
Benign7CB860DEC80D1A8E15BD456B86E8968EA270431C0DD5063E93C8D5F2A4805D0E.apk,1451089,1823872,"['android.permission.INTERNET', 'android.permission.FOREGROUND_SERVICE', 'android.permission.DISABLE_KEYGUARD', 'android.permission.WAKE_LOCK']",0
Benign96A18612E6A5F6DD0824BFD1F4F5D7AA61378172691B3CEA9CDB7D2FD1D119A0.apk,452185,313020,['android.permission.INTERNET'],0
BenignB453C571F37E2B22EE4ABEC02803A5A2035210E0673C35E1BD52BFFE29FEB742.apk,180466,75068,[],0
Benign367203F51949D6D37D838A0B3EBCC271813E0A0B2EEBD5CDB232F83E7D450F6F.apk,38598,14428,[],0
Benign42637618FF319B7DBECB9FF90552623A0EE70570D84133CB0709A441F5065F3F.apk,1317505,3161212,[],0
Benign2A5BDBC947F566B450DD5E5499FA5824B58B1091A38FA5BD215C852014BCD190.apk,1339492,1680312,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WAKE_LOCK', 'android.permission.SCHEDULE_EXACT_ALARM', 'android.permission.REQUEST_INSTALL_PACKAGES', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.VIBRATE', 'android.permission.USE_FULL_SCREEN_INTENT']",0
Benign7253A13BF46CD44D10BA8EB3D7E90F92820B0806F5069A93F81D9ED5FFFC030A.apk,463318,329428,[],0
BenignF6EB2C7127C0FD02F8C9D441D7CB730FFD0FAEA9BD63F6D8C23704A135D4E978.apk,2073034,2083368,"['android.permission.INTERNET', 'android.permission.WAKE_LOCK', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.POST_NOTIFICATIONS', 'com.google.android.c2dm.permission.RECEIVE', 'com.google.android.gms.permission.AD_ID', 'com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE']",0
Benign6C76F12326578ABB31D085C3EF7CD38DD3B69D5BFBF44A83CE2E124C6B70BF33.apk,1113372,110624,['android.permission.INTERNET'],0
Benign1035E63DEAF3E79E97B3B1CC1BF82193148CD064F1728D62283C15CD4FD55306.apk,1561934,1324004,['android.permission.INTERNET'],0
Benign798952196E9042AA71974533C3604F3B1793447773D4D742C6509E8A5B2DCE53.apk,2089132,1740580,"['android.permission.INTERNET', 'android.permission.CAMERA']",0
Benign96427370ADC6AA8B769BBA34FF969277000950711D6B8E5F67F6E8D12488D556.apk,1381379,1822448,"['android.permission.INTERNET', 'android.permission.FOREGROUND_SERVICE', 'android.permission.DISABLE_KEYGUARD', 'android.permission.WAKE_LOCK']",0
BenignDA82E647D3695BDBFE9E03F37EC2B0DA6ACF08CFD001C96FD5AB58BBAAFDB641.apk,1750431,1427580,"['android.permission.INTERNET', 'android.permission.CAMERA', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE']",0
Benign3649CFCA55FEC8CDFD11D90CBBFF07408DBBF92056388E52A41EE6C095F9EC1F.apk,2091833,2386728,"['android.permission.INTERNET', 'android.permission.CAMERA', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE']",0
Benign9E1F192DCDB307D4EEEC1CD988D9A5C1D8F57ED601268028367B553BD9D8A52C.apk,1704581,2588392,"['android.permission.ACCESS_NETWORK_STATE', 'android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'com.google.android.gms.permission.AD_ID', 'android.permission.READ_CONTACTS', 'android.permission.WRITE_CONTACTS', 'com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE']",0
Benign2EFB9703BFE15F2FBB5F068CBE2AFE1E329D850A7F52B18B8BA60157C9A1ECE9.apk,1498388,1212476,"['android.permission.INTERNET', 'com.droid27.weather.icons.excentric.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION']",0
Benign1A7426FBE0FF6E3E330E2BBA8FD28A93B29C6CE1F2F2E5BA2BB27F764A27504C.apk,2053614,4143468,"['android.permission.WAKE_LOCK', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.INTERNET', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.CAMERA', 'com.google.android.gms.permission.AD_ID', 'com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE', 'com.google.android.c2dm.permission.RECEIVE']",0
Benign61A5BA5F17E8F484B68E255B2DFF2E84F2B2537CA3681D6814112989D140EF0C.apk,2063797,2409152,"['android.permission.ACCESS_NETWORK_STATE', 'android.permission.INTERNET', 'android.permission.CAMERA', 'android.permission.RECORD_AUDIO', 'android.permission.FOREGROUND_SERVICE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_PHONE_STATE']",0
BenignAAFA3B9989620F86FED638333DFB629DDDC1FAE952605A0328E6B09A44EA5187.apk,1448293,2222424,[],0
Benign29C8F9A0962ECA05EAE2AE5044AAF14FAA0AFE08507465D7130E7CEBA625E00E.apk,531928,551108,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE']",0
BenignECE3F4B2871833748966D6A8C3DEC7308FBA1A295784F63322C9F1A60487D3BB.apk,1155160,1849720,"['android.permission.ACCESS_NETWORK_STATE', 'android.permission.INTERNET']",0
Benign90B5590B0F12B11531E33337B80E81B80F8E38859E9FC33B1097489D8087D142.apk,442348,477672,['android.permission.ACCESS_FINE_LOCATION'],0
BenignFD8A3EF42C4C3BB2734606919D4B66665164BE3C440894DAADA474BBC57354E1.apk,762205,490336,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.READ_CONTACTS', 'com.google.android.gms.permission.AD_ID', 'android.permission.CAMERA']",0
Benign7D540F86F7C16C9D64FB0A77BFC790E5E75D4DC40355B26D6969FD6D980C47BD.apk,151704,116784,[],0
Benign9282011BC81F51FBA003BBF24E42C50072803FB589EC8D783AA4449D7E5BBE78.apk,1633983,1667320,['android.permission.INTERNET'],0
Benign2DE81BE12456CA248734454F84781C067F59D7AF78A6DC187D2A2F8CC2479A77.apk,1403667,405772,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE']",0
Benign3E50411E1367791B77F877A7CAC504BB3F9790173AE6534A0B450894EB00667C.apk,1897239,2566576,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_PHONE_STATE', 'android.permission.READ_PHONE_NUMBERS', 'android.permission.WRITE_SETTINGS']",0
BenignFFD6F25C7AC8CB22BAC4332782F00D33AF45811D3918A1ED41EC18C4F64E9C96.apk,1107824,372232,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE']",0
Benign1EDC20BF6FA7ABAD15A7E8EE6347EDA07FACA2D2E898F3E9510371106CEE1B8B.apk,372227,477680,['android.permission.ACCESS_FINE_LOCATION'],0
BenignE1617FA59430B6CD2910F4A5E12F3B5F211CC9E48A42F02C904F4574F4FC7DBC.apk,493370,235640,[],0
Benign161CE8649731CEDB3E7D97664267CC5511DA021EA81D2F93A97C63F405775C23.apk,1100476,2226408,"['android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WAKE_LOCK', 'com.google.android.gms.permission.AD_ID', 'com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE', 'android.permission.FOREGROUND_SERVICE']",0
Benign2612B0E885BE2CA8190B6AC3FF37060CD75C557517203A3164B3E44A28B1A087.apk,2014990,2825388,[],0
Benign0161FF85C9787E98D6CF14FAEE872FB5863CA0373E7CBB108854B40ED2FAFB70.apk,1735078,116656,"['android.permission.WAKE_LOCK', 'android.permission.BLUETOOTH', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.VIBRATE']",0
Benign5290D899EC78F885566539EDA7E05526F6B129F8AE384BBDB872A6669926FB60.apk,876366,716288,['android.permission.INTERNET'],0
Benign86BAD46D8FC02C08A378A32E9D4C5D304C4A6A1A1DAAD4E169F92F03DDD34A11.apk,2048962,2638340,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.amazon.device.messaging.permission.RECEIVE', 'com.getmeback.myelisaclub.permission.RECEIVE_ADM_MESSAGE', 'com.getmeback.myelisaclub.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.WAKE_LOCK', 'android.permission.VIBRATE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'com.sec.android.provider.badge.permission.READ', 'com.sec.android.provider.badge.permission.WRITE', 'com.htc.launcher.permission.READ_SETTINGS', 'com.htc.launcher.permission.UPDATE_SHORTCUT', 'com.sonyericsson.home.permission.BROADCAST_BADGE', 'com.sonymobile.home.permission.PROVIDER_INSERT_BADGE', 'com.anddoes.launcher.permission.UPDATE_COUNT', 'com.majeur.launcher.permission.UPDATE_BADGE', 'com.huawei.android.launcher.permission.CHANGE_BADGE', 'com.huawei.android.launcher.permission.READ_SETTINGS', 'com.huawei.android.launcher.permission.WRITE_SETTINGS', 'android.permission.READ_APP_BADGE', 'com.oppo.launcher.permission.READ_SETTINGS', 'com.oppo.launcher.permission.WRITE_SETTINGS', 'me.everything.badger.permission.BADGE_COUNT_READ', 'me.everything.badger.permission.BADGE_COUNT_WRITE']",0
Benign39ACAB31568D5570F8B60FBD8A9D2DE1A7F7218D3782326E5E37A8035D8533E7.apk,1922877,2523960,"['android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'com.google.android.gms.permission.AD_ID', 'android.permission.WAKE_LOCK', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.FOREGROUND_SERVICE']",0
APK002F24E6D1AC40B549A64C0A9A647CB665C8E46A32916FBA51B31AC70C5CC9BE.apk,1886604,631296,"['android.permission.READ_SMS', 'android.permission.INTERNET', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.DISABLE_KEYGUARD', 'android.permission.READ_PHONE_STATE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.RECEIVE_SMS', 'android.permission.READ_PHONE_STATE', 'android.permission.PROCESS_OUTGOING_CALLS', 'android.permission.GET_TASKS', 'android.permission.CALL_PHONE', 'android.permission.BAIDU_LOCATION_SERVICE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.READ_LOGS', 'android.permission.INTERNET', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INSTALL_PACKAGES', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.PROCESS_OUTGOING_CALLS', 'android.permission.GET_TASKS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.CHANGE_CONFIGURATION', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_SMS', 'android.permission.WRITE_SMS', 'android.permission.SEND_SMS', 'android.permission.RECEIVE_SMS', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.UPDATE_DEVICE_STATS', 'android.permission.WRITE_APN_SETTINGS', 'android.permission.VIBRATE', 'android.permission.RUN_INSTRUMENTATION', 'android.permission.MODIFY_PHONE_STATE', 'android.permission.WRITE_SETTINGS', 'android.permission.WRITE_SECURE_SETTINGS', 'android.permission.GET_TASKS', 'android.permission.READ_SMS', 'android.permission.SEND_SMS', 'android.permission.RECEIVE_SMS']",1
APK01025E298EA07769D4DE87DF56C396AE48D573A8870EF198DEE19F794F5E91FA.apk,1766122,5888,"['android.permission.INTERNET', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_MTK_MMHW', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_CACHE_FILESYSTEM', 'android.permission.BROADCAST_STICKY', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.CHANGE_CONFIGURATION', 'android.permission.GET_ACCOUNTS', 'android.permission.GET_TASKS', 'android.permission.INTERNET', 'android.permission.INTERACT_ACROSS_USERS_FULL', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.READ_PHONE_STATE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.READ_SETTINGS', 'android.permission.READ_SMS', 'android.permission.RECEIVE_SMS', 'android.permission.READ_INTERNAL_STORAGE', 'android.permission.READ_USER_DICTIONARY', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.SEND_SMS', 'android.permission.SAMSUNG_TUNTAP', 'android.permission.WRITE_SETTINGS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WRITE_SMS', 'android.permission.UPDATE_APP_OPS_STATS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WRITE_INTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.SEND_SMS', 'android.permission.READ_SMS', 'android.permission.RECEIVE_SMS', 'android.permission.WRITE_SMS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WAKE_LOCK', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.READ_SMS', 'android.permission.WRITE_SMS', 'android.permission.GET_TASKS', 'android.permission.SEND_SMS', 'android.permission.RECEIVE_SMS', 'android.permission.SYSTEM_ALERT_WINDOW', 'android.permission.READ_PHONE_STATE', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'com.android.launcher.permission.INSTALL_SHORTCUT', 'android.permission.VIBRATE', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.INTERNET', 'android.permission.SEND_SMS', 'android.permission.READ_SMS', 'android.permission.READ_PHONE_STATE', 'android.permission.RECEIVE_MMS', 'android.permission.RECEIVE_SMS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WRITE_APN_SETTINGS', 'android.permission.DISABLE_KEYGUARD', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.CHANGE_CONFIGURATION', 'android.permission.READ_SMS', 'android.permission.SEND_SMS', 'android.permission.RECEIVE_SMS', 'android.permission.READ_PHONE_STATE', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.CHANGE_NETWORK_STATE', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.WRITE_APN_SETTINGS', 'android.permission.VIBRATE', 'android.permission.WRITE_SETTINGS', 'android.permission.WRITE_SECURE_SETTINGS', 'android.permission.GET_TASKS', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.VIBRATE', 'android.permission.CAMERA', 'android.permission.FLASHLIGHT', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_EXTERNAL_STORAGE', 'com.android.launcher.permission.INSTALL_SHORTCUT', 'android.permission.ACCESS_NETWORK_STATE', 'com.oppo.launcher.permission.READ_SETTINGS', 'android.permission.REQUEST_INSTALL_PACKAGES']",1
